"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1700036G14Rik",0.139897598264915,-0.000239929868926759,0.337346568922049,0.991334324814727,NA
"1700036O09Rik",0,NA,NA,NA,NA
"1700037C06Rik",0,NA,NA,NA,NA
"1700037C18Rik",98.9923808007928,-0.207734205222014,0.138391181216932,0.103584366780963,0.220055369487614
"1700037F03Rik",0.503955896379641,0.0460479689534888,0.331208991632787,0.612769710223626,NA
"1700037H04Rik",571.11361464086,0.244058961961773,0.0912541882444045,0.00518850178565896,0.0221176031463339
"1700039E22Rik",0.133596336343418,0.000374686828152683,0.337347894696072,0.991334324814727,NA
"1700039I01Rik",0.253937251718705,0.0105420010273689,0.337350829347318,0.823760547946714,NA
"1700039M10Rik",0.566544196655448,0.0226241637911959,0.335044198852617,0.743406403198891,NA
"1700039M15Rik",0,NA,NA,NA,NA
"1700040D17Rik",20.1342396065669,-0.277182597555055,0.250776723743635,0.13091272827264,0.261960418120819
"1700040E09Rik",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"1700040F15Rik",0,NA,NA,NA,NA
"1700040F17Rik",0,NA,NA,NA,NA
"1700040K01Rik",0.270532157932899,-0.00215701978408767,0.336028009596448,0.974589546560123,NA
"1700040L08Rik",7.29501543864331,0.146507992135515,0.269640360715117,0.408406090599112,0.582808152324134
"1700041B01Rik",1.82349764638604,0.150525036852784,0.378905574264853,0.133301752945076,0.265783038947532
"1700041C23Rik",0,NA,NA,NA,NA
"1700041G16Rik",16.8371899662187,-1.58962895624918,0.330650427669021,1.03689683350001e-07,2.93812664791754e-06
"1700041I07Rik",0.535514530694548,-0.0349624519300691,0.336292434350594,0.621239595426677,NA
"1700041M05Rik",0,NA,NA,NA,NA
"1700041M19Rik",0,NA,NA,NA,NA
"1700042D02Rik",0,NA,NA,NA,NA
"1700042G15Rik",0,NA,NA,NA,NA
"1700042O05Rik",0,NA,NA,NA,NA
"1700042O10Rik",0.51755094941177,0.0646079663972489,0.343185553554087,0.29074441678941,NA
"1700044C05Rik",0.0582834634616113,-0.0145486725944025,0.338290647430199,0.897584542141486,NA
"1700044K03Rik",0,NA,NA,NA,NA
"1700045H11Rik",0,NA,NA,NA,NA
"1700045I11Rik",0,NA,NA,NA,NA
"1700046C09Rik",0,NA,NA,NA,NA
"1700047A11Rik",0.0529327989130822,-0.0142561879598943,0.338265992799342,0.897584542141486,NA
"1700047E10Rik",0,NA,NA,NA,NA
"1700047F07Rik",0.311120261825082,0.00110886406728206,0.333862302964592,0.860620414432811,NA
"1700047G03Rik",0,NA,NA,NA,NA
"1700047G07Rik",0.208261012685862,0.00679329545940449,0.337240857836113,0.903199516414508,NA
"1700047K16Rik",7.72966695959483,1.99118399691269,0.581075644442147,3.31914269434366e-05,0.000373836903465437
"1700047L14Rik",0,NA,NA,NA,NA
"1700047M11Rik",259.705326625836,0.160257438733141,0.329734291051626,0.238304625522667,0.403385998377469
"1700047N06Rik",0,NA,NA,NA,NA
"1700047O18Rik",0.0628904060424162,-0.0137214168331456,0.338284811951471,0.89758497886022,NA
"1700048F04Rik",0.737982586190179,0.0209124772174402,0.33418944908541,0.772728123313026,NA
"1700048M11Rik",0.256104896525637,0.00139343805045643,0.334816821639236,0.987284765248099,NA
"1700048O14Rik",0,NA,NA,NA,NA
"1700048O20Rik",65.5150197179093,0.273713025295786,0.226423074404893,0.122102384962908,0.249102982443378
"1700048P04Rik",0,NA,NA,NA,NA
"1700049E15Rik",0,NA,NA,NA,NA
"1700049E17Rik1",0,NA,NA,NA,NA
"1700049E17Rik2",0,NA,NA,NA,NA
"1700049E22Rik",0.184691841311246,0.0167941687447221,0.338611868767075,0.728575570980787,NA
"1700049L16Rik",0,NA,NA,NA,NA
"1700051A21Rik",0.725432949049446,0.0318864790382617,0.332604778999391,0.714171005048523,NA
"1700051K13Rik",0.279588661942997,0.0390486964867095,0.338770752267315,0.636466039180635,NA
"1700051O22Rik",0.238301090196554,0.0366741284684243,0.340238257843254,0.629439462577084,NA
"1700052H01Rik",0,NA,NA,NA,NA
"1700052I22Rik",0,NA,NA,NA,NA
"1700052K11Rik",161.47073526339,-0.269388548438797,0.174826575041852,0.075330912934386,0.174200141171037
"1700054A03Rik",0.116280726363333,-0.0262149064697886,0.338999016640564,0.805245792871024,NA
"1700054K02Rik",0,NA,NA,NA,NA
"1700054K19Rik",0,NA,NA,NA,NA
"1700054M17Rik",0.497365601870775,0.0100526343843308,0.332688546352453,0.88803159074422,NA
"1700054O05Rik",0,NA,NA,NA,NA
"1700054O19Rik",0.368707721908041,0.00545107810970617,0.335896008270901,0.912154397629931,NA
"1700055C04Rik",0,NA,NA,NA,NA
"1700055D18Rik",22.5202460119709,0.509931223187958,0.218437735999136,0.00516572149869222,0.0220487420098111
"1700056E22Rik",4.8334344493723,-0.108588681894384,0.278053552120599,0.520941783599917,0.680831333386223
"1700056N10Rik",80.7715377723963,0.15931965816485,0.15672841072292,0.249616042188838,0.417107170863219
"1700057G04Rik",0,NA,NA,NA,NA
"1700057H15Rik",0.342201945930923,-0.0290136375667408,0.339717217903632,0.545731326750563,NA
"1700057H21Rik",0.0691916679639135,-0.014007497726813,0.338308741027086,0.89758497886022,NA
"1700058P15Rik",0.412068439358564,0.0755540213756446,0.345817047012144,0.375890496169639,NA
"1700060C16Rik",0.115303290188506,-0.00134164870733897,0.337440054863667,0.991333884489374,NA
"1700060C20Rik",1.05841789300982,0.0567585897000003,0.343655805801107,0.284738764529914,NA
"1700060J05Rik",1.62851568425699,0.132120736668716,0.342101187107928,0.311964163493572,0.486780657606381
"1700060O08Rik",0.124133605160747,0.0156492832006911,0.338443177313752,0.82210278741445,NA
"1700061A03Rik",0.640907271917574,0.0794322304929047,0.338572666529462,0.456458433754202,NA
"1700061E17Rik",4.92722210976672,0.495625402292362,0.586827053637697,0.0399418382035722,0.108245813127599
"1700061E18Rik",0.835700428161936,-0.0711434926306596,0.345406333845843,0.306057314034182,NA
"1700061F12Rik",0,NA,NA,NA,NA
"1700061H18Rik",0,NA,NA,NA,NA
"1700061I17Rik",0.183394504797186,-0.0142160386667902,0.337202365151664,0.88974323152411,NA
"1700061J23Rik",0.105865597826164,-0.0170908170804525,0.338542152423345,0.805245365703636,NA
"1700061N14Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700062C10Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700063A18Rik",0,NA,NA,NA,NA
"1700063D05Rik",18.6521975968418,0.155378943786574,0.282668345876687,0.376855771623696,0.552127603010387
"1700063H04Rik",0.366532425654448,-0.0285497171791996,0.334667681941414,0.672292871508864,NA
"1700063H06Rik",0,NA,NA,NA,NA
"1700063I16Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700063J08Rik",2.0289156913135,0.173845453295481,0.347624875282373,0.25516095954082,0.423577013015807
"1700063K16Rik",0,NA,NA,NA,NA
"1700063O14Rik",2.56647250715938,-0.147581236138229,0.367474956465354,0.230529384580249,0.393744256481863
"1700064H15Rik",1.57066971745623,0.17621053569895,0.400419470046192,0.0680328728926333,0.161481878672701
"1700064J06Rik",0,NA,NA,NA,NA
"1700064M15Rik",1.70851973535904,0.260775995943985,0.452098633832572,0.0639355781453383,0.153873474494856
"1700065D16Rik",5.59379937872736,0.316525579691987,0.35690662212228,0.120508318530332,0.246839937402725
"1700065I16Rik",0,NA,NA,NA,NA
"1700065J11Rik",0,NA,NA,NA,NA
"1700065J18Rik",0.199588084039145,-0.0341409415258137,0.339925479871242,0.689076258708963,NA
"1700065L07Rik",0,NA,NA,NA,NA
"1700065O20Rik",0,NA,NA,NA,NA
"1700066B17Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700066C05Rik",0,NA,NA,NA,NA
"1700066J03Rik",1.00028514790022,0.0641967829462428,0.333845688125739,0.546898638314172,NA
"1700066M21Rik",583.448212136718,-0.261201080203707,0.08341910049274,0.00115787573226142,0.00670709812380823
"1700066N21Rik",0,NA,NA,NA,NA
"1700066O22Rik",1.51421427105204,-0.167730137743422,0.380469103120953,0.167475284369477,0.313546686241769
"1700067G17Rik",0.225803555705021,0.0348422413453991,0.34003435971033,0.621929243537694,NA
"1700067K01Rik",8.54163369727469,0.33642250695601,0.292040648594073,0.0939135153026535,0.204656481139863
"1700067P10Rik",4.44029492502691,3.73157216559927,1.15283739225765,7.65099294370573e-05,0.000746564301722169
"1700069B07Rik",1.39966844184227,0.0717022109439602,0.330072678107976,0.488544165106456,NA
"1700069L16Rik",0.199195852440182,-0.00707516123831907,0.337282824646828,0.887667607644412,NA
"1700069P05Rik",0,NA,NA,NA,NA
"1700071G01Rik",0,NA,NA,NA,NA
"1700071K01Rik",0.747701401560482,0.041336810563599,0.331958689164733,0.665918059110313,NA
"1700071M16Rik",2.11123322295633,0.292111306586608,0.473620894626508,0.0666951431745882,0.159003405816019
"1700072B07Rik",0,NA,NA,NA,NA
"1700072G22Rik",0.510819309112245,0.0806302196536502,0.347561662274813,0.254766305206719,NA
"1700072O05Rik",0,NA,NA,NA,NA
"1700073E17Rik",0.731460818806824,0.116261574653136,0.352342891519051,0.306521887852455,NA
"1700074A21Rik",0,NA,NA,NA,NA
"1700074H08Rik",0,NA,NA,NA,NA
"1700080C20Rik",0,NA,NA,NA,NA
"1700080N15Rik",0,NA,NA,NA,NA
"1700081B01Rik",1.00739453754186,-0.130872067806071,0.363477611610769,0.234183177515145,NA
"1700081H04Rik",0.125383241147841,0.0156842707105375,0.338446830092061,0.82210278741445,NA
"1700081N11Rik",4.05375667633327,-0.236392815890441,0.342792236050555,0.197595808612241,0.35295127145147
"1700082M22Rik",1.58330692294081,0.093071327610505,0.31944211750376,0.494396893046236,0.659158124375096
"1700083H02Rik",0,NA,NA,NA,NA
"1700084C06Rik",6.34391952102845,1.20579994561006,0.603934613744662,0.0023774341359658,0.0119024731937947
"1700084D21Rik",0,NA,NA,NA,NA
"1700084E18Rik",21.8582620387778,0.467040281221187,0.227650798318928,0.0114868342455021,0.0411301065712889
"1700084F23Rik",0,NA,NA,NA,NA
"1700084J12Rik",0.0707059303010018,0.0130497146038638,0.338216470066225,0.914797268830884,NA
"1700084M14Rik",0,NA,NA,NA,NA
"1700085C21Rik",0.204933487168707,0.0173404706843819,0.338642098451528,0.732341934927364,NA
"1700085D07Rik",0,NA,NA,NA,NA
"1700086D15Rik",0.573110930259512,0.0454282496525108,0.340711654427555,0.424501799426701,NA
"1700086L19Rik",148.291947143633,-0.395287673004514,0.173466597912301,0.00914660492543395,0.0343617293424528
"1700086O06Rik",111.720342660337,0.607604047300611,0.145768151538037,6.81008664412205e-06,0.00010134059909755
"1700086P04Rik",9.99168673411759,0.0317994033526402,0.229974215938722,0.851339842811948,0.917895223000904
"1700087I21Rik",328.328477817912,0.469667310462794,0.197441508514127,0.0053369365016087,0.0226055510084506
"1700087M22Rik",0,NA,NA,NA,NA
"1700088E04Rik",112.705366027346,-0.256910931692003,0.196762494927337,0.110102271542403,0.230599955828222
"1700091H14Rik",0,NA,NA,NA,NA
"1700092C02Rik",0.0707059303010018,0.0130497146038638,0.338216470066225,0.914797268830884,NA
"1700092C10Rik",0,NA,NA,NA,NA
"1700092C17Rik",0,NA,NA,NA,NA
"1700092E16Rik",0,NA,NA,NA,NA
"1700092E19Rik",0,NA,NA,NA,NA
"1700092K14Rik",0.458042485344444,0.0618763520028376,0.345186563188726,0.314148977564338,NA
"1700093J21Rik",2.96357773841383,0.310713424609476,0.450387456206073,0.0895343033139942,0.197652638876841
"1700093K21Rik",38.4679379890936,2.15709067292764,0.73596186465899,8.60407171220484e-05,0.000821336222625717
"1700093P08Rik",0.119910232769311,-0.0010620895970081,0.337353331600208,0.991334324814727,NA
"1700094J05Rik",1.21776827444854,0.115194771219902,0.335498293807585,0.363143476598096,NA
"1700094M23Rik",2.00798637171386,-0.016765521577522,0.316916700746719,0.888011282259983,0.938455480326657
"1700094M24Rik",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"1700095A13Rik",0,NA,NA,NA,NA
"1700095A21Rik",0,NA,NA,NA,NA
"1700095B10Rik",0.435860184782361,-0.0491975181724,0.339827425431055,0.340891913929584,NA
"1700095J03Rik",5.70065898487817,-0.164509721634147,0.298138651418609,0.346544631672899,0.521985104742981
"1700095J07Rik",0.057147658308912,0.0127163668526528,0.338180682617233,0.914797706669122,NA
"1700095J12Rik",0,NA,NA,NA,NA
"1700095K22Rik",0,NA,NA,NA,NA
"1700096J18Rik",0.300378080180585,-0.010857858653638,0.334887865041283,0.849742534778144,NA
"1700096K18Rik",94.2612804723325,0.19541432833255,0.175982500122325,0.193653046325175,0.347983857044127
"1700097M23Rik",2.30902188986356,-0.0736273035205833,0.317827044685651,0.620626553168703,0.760142697397352
"1700097N02Rik",0.539803846693055,0.0474303410633075,0.339474494286627,0.504923004254483,NA
"1700099I09Rik",6.90267224784151,-1.12916373097419,0.421954195193888,0.000559920498083674,0.00375970960067105
"1700100I10Rik",0.244271281059406,0.0117138753715471,0.337527242993773,0.792227966220952,NA
"1700100L14Rik",0,NA,NA,NA,NA
"1700101I11Rik",40.0107040650723,0.476681644043773,0.348925596157491,0.0358744468749135,0.0998431851607701
"1700101I19Rik",0.40330024073335,0.0218079350670609,0.335402340161737,0.743910841286699,NA
"1700101O22Rik",0.0736147329410888,-0.0141895733871459,0.338324561235899,0.89758497886022,NA
"1700102F20Rik",0,NA,NA,NA,NA
"1700102H20Rik",6.43746956511195,0.584683676661757,0.38496682674038,0.0198129490601969,0.0628980795297951
"1700102P08Rik",28.0060474574426,-0.4669695944753,0.219722639430529,0.00991046822267467,0.0365475975051518
"1700104B16Rik",0.868690797578066,-0.0736169245682423,0.333641961262529,0.471280142527298,NA
"1700104L18Rik",0,NA,NA,NA,NA
"1700105G05Rik",0,NA,NA,NA,NA
"1700105P06Rik",2.70012054975414,-0.176563170391792,0.342998825176371,0.261916383119835,0.431683866093065
"1700106O07Rik",0,NA,NA,NA,NA
"1700108F19Rik",1.2597841806674,-0.458816016449672,0.794186113813179,0.02381905113867,NA
"1700108J01Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700108N06Rik",0,NA,NA,NA,NA
"1700108N11Rik",1.21494698730783,0.00307292396833077,0.331178783378488,0.959862300542431,NA
"1700109G14Rik",1.5113360589453,0.259137649890118,0.460833301774111,0.0532868358788379,0.134275333824029
"1700109G15Rik",0,NA,NA,NA,NA
"1700109H08Rik",256.220596620961,0.678569115440093,0.270874465307145,0.00159336530855377,0.00866106528980969
"1700109I08Rik",0,NA,NA,NA,NA
"1700109K24Rik",0.245691044854143,-0.00981746084812174,0.337673368364074,0.837228107374942,NA
"1700110C19Rik",56.8696292266164,-0.938670289823971,0.317325859572405,0.000186202706565929,0.00153959298591893
"1700110I01Rik",0.963364705785181,-0.0668516989109689,0.32728217257076,0.589207911473857,NA
"1700110I07Rik",0,NA,NA,NA,NA
"1700110K17Rik",1.22006404902346,0.0439458570677197,0.311428817623079,0.732158097656458,NA
"1700111E14Rik",0.0691916679639135,-0.014007497726813,0.338308741027086,0.89758497886022,NA
"1700111N16Rik",0,NA,NA,NA,NA
"1700112D23Rik",5.73899605804813,-0.138756473329947,0.306499584446351,0.394414056394955,0.569301083795964
"1700112H15Rik",0.713945027473429,0.073291147064682,0.339879297210615,0.501353902527879,NA
"1700112J05Rik",0.115303290188506,-0.00134164870733897,0.337440054863667,0.991333884489374,NA
"1700112J16Rik",15.3744702454419,0.036772638800733,0.267240838331315,0.824700472640037,0.901977822886165
"1700112K13Rik",0,NA,NA,NA,NA
"1700112L15Rik",0.95690352220343,-0.0894628092637364,0.341130164752457,0.331369466658098,NA
"1700112M02Rik",0,NA,NA,NA,NA
"1700113A16Rik",31.1457443949411,-0.385952073536914,0.233934021929801,0.0363251928158013,0.100796567913467
"1700113B09Rik",0.734810971434585,0.0210786701272679,0.333852845611277,0.776201350281209,NA
"1700113B19Rik",0.0683634144209463,0.0129362017485405,0.338207948777762,0.914797268830884,NA
"1700113H08Rik",0.992122190061682,0.0599772552386524,0.333696526663447,0.56257606640391,NA
"1700116B05Rik",0.393732265309315,0.00651018280561882,0.335862074911769,0.917903906597396,NA
"1700116H05Rik",0.610774034800278,0.00954626764964857,0.329661176659719,0.905641465797256,NA
"1700119H24Rik",1.16185290903619,0.0549693758040158,0.344437692669805,0.190987161902215,NA
"1700119I11Rik",0.291603861159102,-0.00152125263770507,0.336874024953096,0.990163644906141,NA
"1700120B22Rik",1.09011474028948,0.0390433613319157,0.323794302426643,0.698517401204036,NA
"1700120C14Rik",29.8099812353923,0.0942748705752369,0.230556207903037,0.572593258696204,0.722433355806944
"1700120C18Rik",0,NA,NA,NA,NA
"1700120E14Rik",0,NA,NA,NA,NA
"1700120G07Rik",0.368443095558047,-0.00683756568332009,0.336918191792549,0.889075017806145,NA
"1700120G11Rik",0,NA,NA,NA,NA
"1700120K04Rik",1.58243634878646,-0.0298968238282634,0.31428276190382,0.803475635114533,0.888166413226126
"1700120O09Rik",0,NA,NA,NA,NA
"1700121C08Rik",5.15861547781352,0.153235757503221,0.33122709251382,0.334613800906274,0.510234019686346
"1700121L03Rik",0,NA,NA,NA,NA
"1700121L16Rik",0,NA,NA,NA,NA
"1700121N20Rik",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"1700122C19Rik",0.210251693138733,-0.0166140104741061,0.337270112964521,0.886302187880023,NA
"1700122D07Rik",0,NA,NA,NA,NA
"1700122E12Rik",1.52110788347519,0.0613470021583941,0.323591254409582,0.580990059055606,0.729196058601313
"1700122H20Rik",0,NA,NA,NA,NA
"1700122O11Rik",0,NA,NA,NA,NA
"1700123J17Rik",0.144152705418537,-0.0168032572720329,0.338592613630768,0.805246220038469,NA
"1700123K08Rik",0.830443300826685,0.0920954998511043,0.355262984697571,0.13744394505397,NA
"1700123M08Rik",33.7008027198889,0.172248695053701,0.172431712088664,0.246595285268963,0.413275103215189
"1700123O12Rik",0,NA,NA,NA,NA
"1700123O20Rik",626.140456807394,-0.0584923911564838,0.0665783256114914,0.369276683892466,0.544689539688641
"1700123O21Rik",2.23162187372065,-0.0209940211860546,0.323438671836172,0.871801032207189,0.929208330305672
"1700124L16Rik",32.3669545347044,0.438498674097845,0.302654183153445,0.0386409293260146,0.105574724441235
"1700124M09Rik",0,NA,NA,NA,NA
"1700125G02Rik",0.203618917417357,-0.00740376459682141,0.337288132067991,0.887114168176358,NA
"1700125G22Rik",0.88313730069872,-0.0231764320080382,0.32505664674633,0.814826168378855,NA
"1700125H03Rik",0.390622387367357,-0.0737946024348385,0.345581388742298,0.374700073599952,NA
"1700126A01Rik",0,NA,NA,NA,NA
"1700126G02Rik",3.6689379476434,0.0667290579387266,0.299049076483338,0.652774006054585,0.785681372179791
"1700126H18Rik",0,NA,NA,NA,NA
"1700127F24Rik",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"1700128A07Rik",0,NA,NA,NA,NA
"1700128E19Rik",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"1700128F08Rik",0.126141308921611,-0.000479203564014353,0.337446395618247,0.991333884489374,NA
"1700128I11Rik",0,NA,NA,NA,NA
"1700129C05Rik",0,NA,NA,NA,NA
"1700129L04Rik",0.223240446738155,-0.00866585081244911,0.337306814720441,0.884772635676368,NA
